股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
600050,2026-06-16,6.31548912,6.28671696,6.3298752,6.2579448,120885748,528646022.25,1.14,-0.04,0.3901,-0.6818
600061,2026-06-16,46.848636,47.350074,47.493342,46.490466,44043056,289501196.67,2.13,0.36,0.6888,0.7622
600066,2026-06-16,1634.44431438,1524.55598468,1634.44431438,1504.89175726,61252189,1626639379.83,7.93,-109.89,2.7667,-6.7233
600085,2026-06-16,241.10998164,236.54791677,241.40117727,236.45085156,5242455,128411817.11,2.05,-4.46,0.3823,-1.8526
600089,2026-06-16,1150.4527422,1160.56132278,1174.5207912,1136.0119128,151767793,3658614374.86,3.36,14.44,3.0036,1.26
600104,2026-06-16,89.32029977,88.16137095,89.56864166,87.99580969,68464440,732199875.87,1.76,-1.16,0.5956,-1.2975
600111,2026-06-16,766.81015,797.17583194,815.57927554,763.7429094,192881577,10036808222.71,6.7,23.16,5.3355,2.9919
600115,2026-06-16,4.31843865,4.23438145,4.3289458,4.21336715,248046121,1006103642.01,2.67,-0.09,1.457,-2.1845
600150,2026-06-16,91.33651392,91.51450824,92.78589624,90.16683696,78861705,2838054820.18,2.87,0.2,1.0479,0.2228
600160,2026-06-16,390.35974362,395.7837609,406.801296,379.6812096,137621197,6403432159.12,6.87,0.93,5.0976,0.2361
600161,2026-06-16,189.32380047,185.59988622,189.47275704,185.59988622,10211980,128218673.15,2.05,-3.72,0.5164,-1.967
600176,2026-06-16,727.22799516,769.05832296,777.7342428,712.664844,241712932,11763683956.74,9.18,59.96,6.0381,8.4553
600183,2026-06-16,1830.351952,1865.7110238,1903.67002735,1817.8722796,91898441,16561268211.98,4.96,135.09,3.8379,7.806
600188,2026-06-16,160.742863,161.28512808,163.68658772,156.79207456,81829368,1691565925.96,4.22,-2.01,1.3727,-1.2334
600196,2026-06-16,299.89389799,293.71051865,299.89389799,293.71051865,16719624,368133025.94,2.06,-6.18,0.7892,-2.0619
600219,2026-06-16,32.60844627,32.46998153,32.95460812,32.19305205,177604961,836443898.94,2.29,-0.83,1.5466,-2.4948
600233,2026-06-16,72.50740257,70.42605358,72.71978512,69.61899989,24091409,399782424.33,4.27,-2.25,0.7038,-3.0976
600276,2026-06-16,2493.3449772,2480.24967795,2519.01176373,2469.24962658,50293459,2385274212.63,1.98,-27.76,0.7884,-1.1069
600309,2026-06-16,2673.45664,2583.84974848,2684.88797184,2575.7371904,47916519,3398996351.53,4.03,-126.48,1.5306,-4.6667
600346,2026-06-16,156.6628503,151.5459363,158.5390521,150.6078354,47510445,857237628.89,5.02,-6.48,0.675,-4.1015
600362,2026-06-16,70.88692156,69.6585345,72.3549939,69.44880988,79288758,3752669753.09,4.1,-1.29,3.8207,-1.8159
600372,2026-06-16,25.87903112,25.78594108,25.97212116,25.66957853,28266347,313792557.72,1.17,-0.09,0.5841,-0.3597
600377,2026-06-16,33.26793344,33.1853144,33.37809216,32.9099176,11460400,137790763.0,1.4,-0.19,0.3014,-0.5776
600406,2026-06-16,1041.019732,1042.79168048,1048.55051304,1031.27401536,60651577,1426824275.08,1.66,3.54,0.7574,0.341
600415,2026-06-16,460.47799848,476.66351688,478.28206872,455.217705,89690203,1042000808.14,5.01,16.59,1.6356,3.606
600426,2026-06-16,280.1520995,268.2349595,280.1520995,268.13565,36847821,1011605969.28,4.27,-12.91,1.7422,-4.592
600436,2026-06-16,632.69774264,618.21660952,632.7509821,616.5129468,3021385,352142644.66,2.57,-13.04,0.5008,-2.0663
600438,2026-06-16,147.31752696,148.97154111,151.50769614,146.76618891,51814293,700424850.9,3.17,-0.66,1.1509,-0.4422
600460,2026-06-16,407.707662,421.81214328,428.75419266,406.6057494,178901629,6907620856.15,5.68,32.07,10.7508,8.2273
600482,2026-06-16,71.19216775,70.38494947,72.53753155,70.07103125,32016208,1014572172.82,3.45,-1.03,1.4115,-1.4443
600489,2026-06-16,234.2712375,234.4794786,237.91545675,230.83525935,63340500,1428110116.36,3.01,-0.62,1.3067,-0.2657
600515,2026-06-16,8.5133074,8.54178,8.5987252,8.3709444,94031207,279783893.45,2.68,0.03,1.0248,0.3344
600519,2026-06-16,9492.39837568,9407.43945856,9498.91638784,9402.41984,3496974,4399957625.46,1.01,-115.6,0.2797,-1.2139
600522,2026-06-16,350.567532,369.323577,376.2121608,347.83938,317582170,17060543679.62,8.1,19.1,9.3052,5.4528
600547,2026-06-16,511.21027552,507.08182175,515.69772527,505.46633984,53347522,1517200902.75,1.99,-7.36,1.476,-1.4306
600570,2026-06-16,733.18608,735.79296384,743.61361536,728.2981728,26668000,602175236.58,2.08,-1.96,1.4083,-0.265
600584,2026-06-16,278.31017016,285.24382348,290.62018568,277.93938656,191709382,14701154142.44,4.6,9.68,10.7135,3.5118
600585,2026-06-16,99.77475803,98.37175981,100.04456538,98.31779834,30313162,555954044.77,1.74,-1.13,0.7579,-1.1388
600588,2026-06-16,376.54104096,371.6848569,377.66169882,369.06998856,44067794,438547200.65,2.27,-7.1,1.2897,-1.8738
600600,2026-06-16,92.4269962,90.0890452,92.59844594,90.02669984,9883594,575037599.42,2.77,-2.65,1.3938,-2.8571
600660,2026-06-16,4181.3632343,4055.65009225,4186.96827885,4031.62847275,16384345,838411259.66,3.7,-140.93,0.818,-3.3581
600674,2026-06-16,258.56132984,256.69995901,261.09956279,256.36152795,30244521,461292028.14,1.83,-2.71,0.6205,-1.0437
600690,2026-06-16,837.66419769,830.05271048,838.86601146,823.64303704,45520862,942132415.76,1.81,-10.02,0.728,-1.1922
600741,2026-06-16,758.4995308,733.58693624,763.83794392,733.14206848,23421889,393515575.52,4.05,-24.02,0.7429,-3.1709
600760,2026-06-16,330.87262248,325.50877728,333.55454508,325.20227184,17199670,738605043.54,2.52,-6.13,0.6079,-1.8484
600795,2026-06-16,1214.49245664,1202.37177344,1221.76486656,1199.9476368,163047664,813741662.92,1.79,-16.97,0.9142,-1.3917
600803,2026-06-16,106.5164958,102.51074724,106.5164958,101.9645088,17040192,290110096.71,4.26,-4.31,0.5547,-4.0341
600809,2026-06-16,598.517976,591.61122375,603.40815825,590.85501,7603857,897535334.84,2.09,-9.73,0.6233,-1.618
600845,2026-06-16,222.6365884,223.37461024,225.46567212,219.5614974,14113191,255597239.79,2.64,-0.37,0.6613,-0.1649
600875,2026-06-16,83.56163742,83.05374519,84.31011018,82.19834775,50901729,1588705242.28,2.53,-0.48,2.2489,-0.576
600886,2026-06-16,602.82088698,595.36240439,609.8406353,592.2912645,40914716,558504021.84,2.9,-9.65,0.5489,-1.5954
600887,2026-06-16,2165.50141744,2120.1908864,2165.50141744,2103.0925728,73011600,1820681156.71,2.87,-52.15,1.16,-2.4006
600893,2026-06-16,121.89524611,126.11064367,128.21834245,120.45817876,43360794,1697376110.6,6.37,4.25,1.627,3.4853
600900,2026-06-16,88.306797,87.598023,88.435665,87.436938,120599299,3287063796.21,1.12,-1.22,0.4929,-1.3783
600905,2026-06-16,4.41691821,4.36395756,4.45928673,4.35336543,173811578,721309804.36,2.39,-0.06,0.608,-1.4354
600918,2026-06-16,5.57065663,5.56032146,5.61199731,5.50864561,37099029,199511360.81,1.85,-0.04,0.8131,-0.738
600919,2026-06-16,19.72375038,19.3222491,19.79066726,19.238603,105967734,1229283734.39,2.79,-0.43,0.5774,-2.2015
600926,2026-06-16,43.55790048,42.99741279,43.69134993,42.86396334,27706074,447681747.24,1.9,-0.45,0.3822,-1.0442
600938,2026-06-16,40.91989622,40.26322073,41.11303607,40.12158484,48980769,1537497024.46,2.42,-0.71,1.6382,-1.7285
600941,2026-06-16,116.46518606,115.14031099,116.46518606,115.00410888,11334422,1056954502.46,1.25,-1.54,1.2555,-1.3159
600958,2026-06-16,11.7112583,11.89853855,11.97345065,11.67380225,72501537,688724618.11,2.54,0.09,0.9706,0.74
600989,2026-06-16,27.0510819,26.71142706,27.16025667,26.2019448,93941296,2067721164.11,3.54,-0.34,1.281,-1.2556
600999,2026-06-16,40.5910701,41.64709794,41.75710084,40.43706604,120071629,2256995571.77,3.24,0.95,1.6178,2.3243
601006,2026-06-16,13.37672226,13.32384984,13.40315847,13.29741363,58625832,295554931.28,0.79,-0.08,0.2952,-0.5917
601009,2026-06-16,82.49435705,80.8314559,83.07275745,80.61455575,51765277,582611792.37,2.98,-1.74,0.4187,-2.1016
601012,2026-06-16,262.3583137,262.3583137,266.69807528,260.97748047,119130244,1591257808.68,2.17,-1.58,1.572,-0.5979
601018,2026-06-16,4.85127344,4.76515616,4.86562632,4.75080328,58125801,193762042.32,2.35,-0.11,0.2988,-2.3529
601021,2026-06-16,102.93965988,100.0890886,103.3863912,99.450901,11668323,553919929.61,3.82,-2.89,1.1927,-2.8093
601058,2026-06-16,73.4213977,69.79284986,74.21514254,69.28258532,78526340,977670365.4,6.71,-3.69,2.3882,-5.0154
601059,2026-06-16,15.65249246,15.81448462,15.87523168,15.43987775,10044800,155650161.0,2.78,0.16,0.3097,1.0349
601066,2026-06-16,28.06716729,28.42035225,28.4755374,27.84642669,35119886,897445207.27,2.2,-0.2,0.5407,-0.6942
601077,2026-06-16,9.82991576,9.87432803,9.94834848,9.72628713,51623293,342412881.68,2.26,0.03,0.5841,0.3008
601088,2026-06-16,115.83767298,114.17287564,115.9987824,113.09881284,65687103,2793995516.24,2.49,-2.34,0.3983,-2.0051
601100,2026-06-16,414.6231699,416.0516735,420.58717243,407.94491557,7716600,895315863.58,3.05,1.29,0.5755,0.31
601111,2026-06-16,7.45647588,7.31902932,7.46792976,7.29612156,100901766,648311216.23,2.3,-0.15,0.867,-1.9939
601117,2026-06-16,10.05773148,9.83393379,10.07089605,9.82076922,87446951,660843322.35,2.48,-0.26,1.4364,-2.6076
601127,2026-06-16,72.50765869,73.02792158,74.30203478,72.16789517,22583820,1555852802.29,2.95,0.62,1.4503,0.8504
601136,2026-06-16,14.72141248,14.88543936,14.93669776,14.5573856,12738424,183864807.84,2.57,0.12,0.466,0.8333
601138,2026-06-16,87.420868,86.825358,89.3145898,86.34895,174199498,12770877347.59,3.39,-0.6,0.8778,-0.6812
601166,2026-06-16,108.83706066,108.17853059,109.43572436,108.11866422,73554636,1333376463.74,1.21,-0.96,0.3476,-0.8777
601169,2026-06-16,25.7211324,25.5240356,25.7704066,25.4747614,113055975,587138772.85,1.15,-0.25,0.5347,-0.956
601186,2026-06-16,9.44912843,9.33119859,9.44912843,9.31645736,39177517,249180173.53,1.4,-0.13,0.3406,-1.4019
601211,2026-06-16,23.2996372,23.87675955,24.0243955,23.20568705,159716320,2824626936.49,3.49,0.4,1.1834,1.7153
601225,2026-06-16,43.7178315,42.43099,44.169965,42.1875335,65155380,1600445281.6,4.51,-1.5,0.6721,-3.4046
601229,2026-06-16,35.34700248,34.96195888,35.46251556,34.80794144,41134335,374375774.76,1.85,-0.39,0.2895,-1.0893
601236,2026-06-16,8.4277704,8.45219872,8.50105536,8.34227128,19920463,137434749.63,1.88,-0.01,0.4223,-0.1443
601238,2026-06-16,10.60177178,10.60177178,10.63789366,10.4753452,16706800,97741445.0,1.53,-0.05,0.2263,-0.5085
601288,2026-06-16,15.20616265,15.11469701,15.3204947,15.06896419,273029291,1810969950.64,1.65,-0.16,0.0855,-1.0479
601298,2026-06-16,11.7995064,11.33020785,11.7995064,11.30339079,31672235,271200113.21,4.19,-0.52,0.5874,-4.4118
601318,2026-06-16,174.82042985,171.58241485,175.14423135,170.80529125,81250790,4325837393.05,2.47,-4.02,0.7622,-2.2866
601319,2026-06-16,8.45750142,8.2671779,8.5050823,8.23149224,86798425,608716064.53,3.21,-0.25,0.2445,-2.933
601328,2026-06-16,19.046601,18.91055385,19.12822929,18.85613499,157896990,1099950623.47,1.43,-0.16,0.6056,-0.8559
601336,2026-06-16,83.1502028,82.32667044,84.0135835,81.689097,25267063,1573081561.57,2.77,-1.62,1.2116,-1.9304
601360,2026-06-16,20.03773824,19.95210688,20.05914608,19.78084416,51449962,478812873.83,1.39,-0.09,0.735,-0.4274
601377,2026-06-16,16.93789614,17.21878994,17.2749687,16.90980676,105210929,642163671.63,2.13,0.06,1.2183,0.3273
601390,2026-06-16,6.60941297,6.52376183,6.62368816,6.50948664,115195224,529491471.68,1.72,-0.13,0.5625,-1.9313
601398,2026-06-16,19.23565608,18.95465712,19.26120144,18.85247568,372056669,2766934367.16,2.11,-0.38,0.138,-1.9815
601456,2026-06-16,9.78394562,9.91882504,10.0122031,9.78394562,37826867,360692549.15,2.32,0.08,0.8642,0.8439
601600,2026-06-16,11.31825858,10.98023737,11.32916249,10.91481391,412270433,4203230129.07,3.56,-0.65,3.1296,-5.6232
601601,2026-06-16,53.498868,52.5291,53.74131,52.3836348,43965896,1440934867.53,2.53,-1.21,0.6423,-2.2556
601607,2026-06-16,160.05729212,158.77919335,160.15560741,157.89435574,9121311,147298267.65,1.41,-1.28,0.327,-0.7985
601618,2026-06-16,3.50136,3.462456,3.514328,3.449488,77705656,208020898.02,1.85,-0.04,0.4353,-1.1111
601628,2026-06-16,48.71450793,48.51270798,49.42753442,47.7593215,37575962,1357144264.16,3.39,-0.63,0.1804,-1.2866
601633,2026-06-16,70.20552968,68.73629631,71.0791279,68.61716928,21511179,377645313.48,3.49,-1.71,0.3458,-2.4239
601658,2026-06-16,6.9455829,6.86387016,6.95920169,6.85025137,124169699,628486970.96,1.57,-0.1,0.1712,-1.3699
601668,2026-06-16,11.277431,11.18246316,11.277431,11.1587212,146211138,690273805.62,1.05,-0.09,0.3538,-0.8421
601669,2026-06-16,6.518012,6.4911336,6.5717688,6.4642552,125756719,610220685.81,1.65,-0.04,0.9621,-0.6173
601688,2026-06-16,27.96724882,28.4684041,28.8860335,27.92548588,131420205,2688997671.29,3.39,0.13,1.7986,0.442
601689,2026-06-16,143.3807925,141.58561835,144.24340865,140.3966069,35642197,2170925927.59,2.67,-2.26,2.051,-1.5721
601698,2026-06-16,33.59310675,32.51206542,33.78506736,32.49185904,46685174,1521870969.19,3.91,-0.6,1.1051,-1.8004
601728,2026-06-16,7.41613419,7.33004308,7.44073165,7.31774435,130954707,785366378.78,1.65,-0.11,0.1687,-1.4876
601766,2026-06-16,8.42515875,8.3812014,8.45446365,8.3518965,123317593,706829229.68,1.22,-0.06,0.5069,-0.6944
601788,2026-06-16,18.92705232,19.13561488,19.20079068,18.900982,37656672,551089906.88,1.57,0.07,0.9639,0.3418
601800,2026-06-16,9.3544038,9.16137642,9.38410032,9.14652816,56777776,353068070.76,2.53,-0.22,0.4818,-2.3734
601808,2026-06-16,15.50795975,15.13185725,15.5204965,15.05663675,15751173,190613360.2,2.99,-0.4,0.5321,-2.5827
601816,2026-06-16,5.2449849,5.12627125,5.25577705,5.10468695,354397116,1698995858.66,2.87,-0.13,0.7244,-2.4641
601818,2026-06-16,6.61279344,6.61279344,6.61279344,6.57133392,126580100,402433253.0,0.63,0.0,0.2728,0.0
601825,2026-06-16,11.42089809,11.20866305,11.46069216,11.19539836,24812500,211184819.55,2.33,-0.2,0.2647,-1.7442
601838,2026-06-16,28.2280505,27.70320735,28.49756455,27.58972775,25594400,504471163.05,3.2,-0.71,0.6039,-2.4963
601857,2026-06-16,18.153841,17.8842295,18.2796597,17.8842295,166093564,1662767858.18,2.17,-0.32,0.1026,-1.7769
601868,2026-06-16,2.8325431,2.8220132,2.8746627,2.8009534,382275380,1028475794.51,2.6,-0.01,1.1788,-0.3717
601872,2026-06-16,30.94498009,28.52441046,31.24102098,27.93232868,271170269,4572861911.11,11.07,-1.36,3.3583,-4.5455
601877,2026-06-16,56.9876169,56.21004798,57.54010008,56.10773628,20985429,581444576.9,2.53,-0.47,0.9765,-0.8303
601878,2026-06-16,10.42608239,10.5258005,10.58119945,10.4150026,34360400,325691851.1,1.58,0.02,0.7512,0.211
601881,2026-06-16,14.91741258,15.13068774,15.1662336,14.85816948,47869091,608173877.43,2.05,0.12,0.6609,0.7893
601888,2026-06-16,136.9300114,135.353972,136.9300114,134.45006705,33816721,1973691150.21,1.81,-1.58,1.732,-1.151
601898,2026-06-16,21.3453898,20.97988655,21.56469175,20.77520473,52472276,758130012.8,3.66,-0.61,0.5733,-2.8436
601899,2026-06-16,67.465021,65.91985439,67.6826501,65.7239882,292271461,8968397191.93,2.87,-2.22,1.4187,-3.2577
601901,2026-06-16,7.30480779,7.37989392,7.41207369,7.27262802,62743398,429931489.01,1.9,0.02,0.7622,0.2915
601916,2026-06-16,4.24966285,4.2358203,4.27734795,4.22197775,124583430,382230790.6,1.3,-0.03,0.5783,-0.6494
601919,2026-06-16,34.27304408,34.08157456,34.41664622,33.91403873,100775352,1435079225.61,1.45,-0.6,0.8026,-1.7253
601939,2026-06-16,25.64341059,25.34436207,25.71817272,25.19483781,125048954,1274793545.06,2.02,-0.55,1.3035,-2.1174
601985,2026-06-16,11.36331504,11.35101708,11.54778444,11.32642116,179237488,1667515899.08,1.95,-0.02,0.9492,-0.2162
601988,2026-06-16,15.7622414,15.60720296,15.83976062,15.52968374,224639512,1358536175.02,1.96,-0.23,0.1066,-1.4682
601995,2026-06-16,34.63752006,35.27552548,35.33726794,34.42142145,22449085,762237827.17,2.64,0.62,0.7679,1.7815
601998,2026-06-16,16.0659569,15.8764502,16.1080695,15.7711687,59911692,453730714.68,2.1,-0.19,0.147,-1.1796
603019,2026-06-16,351.4040229,346.36053459,351.69105069,343.53126066,36332320,3073132874.83,2.33,-4.02,2.4839,-1.1469
603195,2026-06-16,142.94225253,141.51032413,143.19284,141.08074561,3727183,147808922.91,1.47,-1.86,0.207,-1.2984
603259,2026-06-16,255.51231476,253.78011552,258.5372,253.366456,27170294,2679769120.22,2.01,-3.13,1.0986,-1.2177
603260,2026-06-16,70.344442,78.03645381,78.03645381,67.63771021,51530886,2460857362.7,14.66,7.1,4.3589,10.0022
603288,2026-06-16,305.77323006,303.61673358,306.94133232,302.26892328,13123395,443405585.68,1.52,-3.14,0.236,-1.0252
603296,2026-06-16,152.4982448,152.3975764,154.5547564,149.852104,15003723,1584785772.86,3.08,-0.35,2.63,-0.226
603369,2026-06-16,77.68035593,74.91582234,77.68035593,74.18671458,16248853,402366761.44,4.49,-2.92,1.3032,-3.7471
603392,2026-06-16,82.02044202,83.5232831,84.3903068,80.922212,7390857,211752768.66,4.23,1.56,0.5845,1.9041
603501,2026-06-16,121.212432,121.4879148,123.4851651,120.82675608,17121067,1516996495.37,2.18,-0.72,1.4142,-0.5861
603799,2026-06-16,135.7155249,136.877694,139.77020376,134.0368362,75705739,4032518730.08,4.23,1.42,4.0107,1.0486
603893,2026-06-16,176.47371,177.5573205,182.459368,175.4417,8627016,1496200653.4,3.98,1.33,2.0496,0.7554
603986,2026-06-16,2975.19539,3013.4317414,3070.4468926,2928.30495315,42778507,22673887612.95,4.85,83.49,6.4055,2.8494
603993,2026-06-16,76.2362892,74.85357219,77.43215256,74.47986489,508603647,10321429147.82,3.78,-3.33,2.9128,-4.2543
605117,2026-06-16,794.92877058,791.91328356,818.89802638,778.30493188,22442432,2317965610.75,5.2,11.29,1.7628,1.4461
605499,2026-06-16,234.367308,228.8290508,234.8074344,227.948798,9338677,1170318492.05,2.92,-6.38,1.3814,-2.7132
688008,2026-06-16,250.69405812,251.68359924,254.76560752,246.05558412,53836174,13097791050.02,3.52,4.2,4.696,1.6951
688009,2026-06-16,5.98395512,6.05678216,6.09319568,5.95967944,39324083,195571915.56,2.24,0.08,0.4561,1.4228
688012,2026-06-16,479.69257734,478.223427,485.2693521,469.81329087,20501454,6513324291.15,3.22,-1.47,2.1881,-0.3063
688036,2026-06-16,88.08077,89.42451384,89.8833532,87.37612384,8875384,483015539.58,2.85,1.39,0.771,1.5823
688041,2026-06-16,300.054274,295.34773706,300.054274,292.2267712,28019211,8254140376.51,2.61,-5.03,1.2055,-1.6738
688047,2026-06-16,142.05,142.2,143.9,140.28,7119342,1008725939.46,2.53,-1.14,1.7754,-0.7953
688082,2026-06-16,313.846665,305.721185,316.82262205,294.5892774,11400997,3403168758.92,6.95,-14.22,2.3881,-4.4444
688111,2026-06-16,221.24463432,217.4596392,221.2649292,216.60725424,5880327,1265413143.29,2.11,-3.76,1.269,-1.7018
688126,2026-06-16,31.3828511,31.13218935,32.36544516,30.50052174,204561723,6404745653.18,5.96,-0.17,7.4886,-0.5445
688169,2026-06-16,409.08257846,400.8186872,409.08257846,398.4233564,6453593,650610994.22,2.6,-8.78,2.4892,-2.1442
688187,2026-06-16,59.63389455,61.26446695,63.3992295,59.63389455,15943372,919897420.58,6.34,1.91,1.8349,3.2171
688223,2026-06-16,5.39221975,5.47501775,5.547466,5.3611705,112816402,594828772.04,3.44,0.06,1.0986,1.1472
688256,2026-06-16,1991.5016065,1948.98740897,1992.11299973,1935.26834137,9967179,13096230889.13,2.86,-41.77,1.5864,-2.0981
688271,2026-06-16,113.93474352,111.690864,113.93474352,111.690864,5646343,628875786.25,1.97,-2.27,0.6851,-1.9954
688303,2026-06-16,22.9941125,23.293313,23.603595,22.539771,29586095,617040232.09,4.59,0.11,1.3792,0.478
688396,2026-06-16,69.906177,72.69229275,74.61724545,69.30842853,47353007,3402786952.47,7.61,2.94,3.5652,4.2121
688472,2026-06-16,11.4579136,11.74436144,11.79551284,11.3044594,53021295,601753661.88,4.3,0.32,1.4554,2.7753
688506,2026-06-16,234.83,235.11,236.68,228.01,1943642,449572722.7,3.66,-1.62,0.4708,-0.6843
688981,2026-06-16,131.0,130.14,134.34,127.93,74558301,9738547520.65,4.91,-0.38,3.7287,-0.2911
000001,2026-06-17,1370.28052625,1346.5473175,1372.77875875,1342.79996875,96582803,1046564895.54,2.19,-19.99,0.4977,-1.4625
000002,2026-06-17,412.25373735,414.93942945,421.6536597,405.5395071,165419700,510109055.83,3.91,2.69,1.7024,0.6515
000063,2026-06-17,513.170475,515.08631144,521.65489352,507.97034752,151487212,5690613089.72,2.63,-4.93,3.7612,-0.9474
000100,2026-06-17,14.1319176,15.72943872,15.72943872,14.10119604,2131314808,10656098123.69,11.4,1.44,11.14,10.1075
000157,2026-06-17,532.45661364,537.38676747,540.90830592,530.34369057,59721485,454788233.55,1.98,3.52,0.8448,0.6596
000166,2026-06-17,7.2419643,7.2104089,7.2735197,7.1788535,108536450,496856656.58,1.3,-0.05,0.4816,-0.6522
000301,2026-06-17,26.84482972,26.62781412,27.40907028,26.51930632,17511063,216608416.66,3.29,-0.39,0.265,-1.4458
000333,2026-06-17,445.4634524,446.8736824,450.427462,443.0378568,33447229,2647888308.23,1.66,1.47,0.4874,0.3293
000338,2026-06-17,662.40275125,686.5540728,701.79519805,658.4166108,105522055,3084218383.37,6.58,27.43,2.1304,4.1622
000408,2026-06-17,330.5428487,330.67138124,333.92753892,324.24475424,11468288,882494842.0,2.96,3.6,0.731,1.1003
000425,2026-06-17,303.75781161,307.75024725,308.41565319,301.09618785,114504699,1046968749.71,2.39,2.0,1.2722,0.6529
000538,2026-06-17,1135.82015652,1124.09882346,1136.5096467,1122.7198431,6054951,297028520.31,1.21,-11.49,0.3415,-1.0119
000568,2026-06-17,2427.71328234,2425.66605996,2441.45891832,2394.95772426,9411958,776895716.58,1.91,-9.94,0.6398,-0.4083
000596,2026-06-17,228.71483708,227.04025986,229.98427465,224.58241265,2672620,224267855.6,2.35,-2.54,0.6541,-1.1059
000617,2026-06-17,45.87338592,45.87338592,46.1226978,45.18777825,79381408,581780437.1,2.04,0.0,0.6279,0.0
000625,2026-06-17,88.39310554,86.98069906,88.39310554,86.86299852,57021051,422875062.57,1.73,-1.65,0.6897,-1.8592
000630,2026-06-17,185.11939152,185.11939152,188.5475284,179.48745236,599249987,4521019014.29,4.89,-0.24,5.3778,-0.1321
000651,2026-06-17,6771.9557871,6739.3023705,6784.654338,6715.7193474,36502104,1354371903.61,1.02,-25.4,0.661,-0.3754
000661,2026-06-17,451.11720287,444.84103217,454.32502345,442.88844573,5815945,371989493.48,2.53,-7.46,1.4554,-1.6497
000708,2026-06-17,62.29280698,61.34624479,63.05907161,61.21102162,14224970,195817101.29,2.97,-0.9,0.2818,-1.4482
000725,2026-06-17,23.16008982,25.64425787,25.64425787,23.12187185,1855020550,12134264342.14,10.82,2.33,5.245,10.0
000768,2026-06-17,143.92842336,146.68435296,147.23553888,142.41266208,34468767,725246576.62,3.31,1.1,1.2415,0.7572
000776,2026-06-17,138.50341533,138.05226414,139.8568689,136.95661125,71195368,1523558805.95,2.09,-0.52,1.2059,-0.3721
000786,2026-06-17,197.59184625,197.8803015,201.63021975,196.43802525,11912380,246120257.9,2.63,0.19,0.7051,0.0973
000792,2026-06-17,194.77248976,192.21952554,196.4537101,189.97789842,77127429,2388289083.79,3.34,-1.74,1.4576,-0.8989
000807,2026-06-17,144.61646958,141.94785,145.18426098,140.07413838,85160982,2134606210.02,3.55,-2.16,2.4557,-1.4972
000858,2026-06-17,1368.8001972,1354.64019516,1375.7927908,1350.444639,22258774,1727945965.35,1.85,-14.68,0.5735,-1.0724
000876,2026-06-17,91.27861124,88.47865384,91.27861124,88.05866023,42843738,272111517.79,3.53,-2.8,0.9521,-3.0675
000895,2026-06-17,566.0972592,552.9043146,566.57700264,551.94482772,12315118,285650734.32,2.59,-11.75,0.3555,-2.0816
000938,2026-06-17,126.34553336,129.82862397,133.597996,125.77297052,127704022,3474251845.72,6.12,2.05,4.4651,1.6057
000963,2026-06-17,271.7952546,267.165669,272.8562013,266.0082726,12264260,341042862.18,2.51,-5.4,0.6996,-1.9816
000975,2026-06-17,242.74012122,244.86647544,250.01449092,241.7329008,40940383,897271831.28,3.42,2.57,1.6225,1.0624
000977,2026-06-17,309.43831974,323.953443,327.11763942,308.885841,68218682,4372826942.11,5.83,11.05,4.6508,3.5313
000983,2026-06-17,64.53334684,62.75891328,64.81352056,62.38534832,83082101,561414001.98,3.76,-1.77,1.4635,-2.7496
000999,2026-06-17,74.3781434,73.11801783,74.50108248,72.81067013,8285572,197646493.1,2.27,-1.41,0.4983,-1.8969
001965,2026-06-17,12.94586388,13.0524142,13.13232694,12.86595114,10228327,99949863.97,2.07,0.17,0.1505,1.3444
001979,2026-06-17,10.43765983,10.38250707,10.50660078,10.24462517,56626715,425056206.64,2.51,-0.04,0.673,-0.3968
002001,2026-06-17,994.52938508,1014.462687,1026.9210007,991.3258187,50781964,1445500906.0,3.62,30.26,1.6722,3.0741
002027,2026-06-17,66.132274,65.1148544,66.25945145,64.73332205,172046893,881318480.97,2.31,-1.02,1.1913,-1.5385
002028,2026-06-17,2824.392902,2932.969086,2965.133996,2824.392902,17321516,3214404564.74,5.14,195.34,2.8364,7.1355
002049,2026-06-17,357.15930528,372.47744,376.29533376,354.0863664,39638842,3142258293.5,6.22,15.32,4.6661,4.2889
002050,2026-06-17,530.5389807,529.3520926,535.87997715,523.53634091,93061457,4142558079.6,2.3,-6.17,2.526,-1.1525
002074,2026-06-17,136.76499592,137.22057552,138.76954616,135.85383672,29709108,892858184.65,2.11,-0.77,1.7111,-0.5612
002142,2026-06-17,77.91670341,77.54672856,78.28667826,76.73278389,21543371,675913920.59,1.99,-0.35,0.3264,-0.4433
002179,2026-06-17,574.79822325,591.09051726,611.34168645,567.9463239,55289469,2148807038.8,7.48,10.81,2.6372,1.863
002230,2026-06-17,562.57534787,566.93745379,571.84482295,553.16955698,43108291,1782809795.43,3.32,4.23,1.9691,0.751
002236,2026-06-17,805.10280092,806.58640559,823.89512674,799.16838224,31026268,508170279.48,3.05,-4.95,1.2976,-0.6094
002241,2026-06-17,557.0235654,570.7623552,577.5112344,556.0594398,82782798,1960428006.06,3.81,7.95,2.6337,1.4133
002252,2026-06-17,118.72982728,116.49432844,118.97821604,116.49432844,54961250,259125990.23,2.09,-2.48,0.8343,-2.0877
