股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
002049,2026-06-15,335.60217344,348.08016768,348.08016768,331.59804096,28567822,2101659434.15,4.95,15.13,3.3628,4.5448
002049,2026-06-16,348.63888384,357.15930528,363.53798144,346.68337728,32213260,2469671086.01,4.84,9.08,3.792,2.6083
002049,2026-06-17,357.15930528,372.47744,376.29533376,354.0863664,39638842,3142258293.5,6.22,15.32,4.6661,4.2889
002049,2026-06-18,372.0118432,374.29326752,381.23065984,370.42881408,39328204,3174724330.04,2.9,1.82,4.6295,0.4875
002050,2026-06-12,547.74885815,531.84455761,561.3980713,531.84455761,123736433,5721472447.25,5.45,-10.44,3.3586,-1.926
002050,2026-06-15,537.77899811,543.00130575,543.71343861,530.89504713,77222284,3511047252.81,2.41,11.16,2.096,2.0977
002050,2026-06-16,543.11999456,535.52391072,545.25639314,532.9127569,96081096,4350049780.4,2.27,-7.48,2.6079,-1.377
002050,2026-06-17,530.5389807,529.3520926,535.87997715,523.53634091,93061457,4142558079.6,2.3,-6.17,2.526,-1.1525
002050,2026-06-18,525.7914283,542.88261694,548.69836863,524.36716258,124858934,5678369609.55,4.6,13.53,3.389,2.5561
601633,2026-06-12,69.13338641,69.8878576,72.46894325,69.13338641,78268738,1397530504.5,4.79,0.32,1.2605,0.4566
601633,2026-06-15,69.8878576,70.44378374,71.27767295,69.80843958,30022892,533271931.13,2.1,0.56,0.4835,0.7955
601633,2026-06-16,70.20552968,68.73629631,71.0791279,68.61716928,21511179,377645313.48,3.49,-1.71,0.3458,-2.4239
601633,2026-06-17,68.53775126,66.79055482,68.57746027,66.79055482,19283577,327227309.24,2.6,-1.95,0.31,-2.8307
601633,2026-06-18,66.75084581,70.08640265,72.07185315,64.64626828,46312842,796233069.37,11.12,3.3,0.7446,4.9346
600061,2026-06-12,44.41308,46.275564,46.418832,44.05491,68409705,435378249.86,5.33,1.93,1.0699,4.3619
600061,2026-06-15,46.490466,46.991904,48.138048,46.275564,71065837,468103056.7,4.02,0.72,1.1114,1.548
600061,2026-06-16,46.848636,47.350074,47.493342,46.490466,44043056,289501196.67,2.13,0.36,0.6888,0.7622
600061,2026-06-17,47.135172,46.991904,47.564976,46.633734,33373991,219142174.9,1.97,-0.36,0.522,-0.7564
600061,2026-06-18,46.705368,45.559224,47.135172,45.415956,43093235,276389190.48,3.66,-1.43,0.674,-3.0488
002179,2026-06-12,566.57594403,548.30421243,576.32086755,546.32477484,48192899,1784404744.48,5.4,-7.46,2.2987,-1.3425
002179,2026-06-15,552.7198809,581.49785817,584.6954112,547.08609699,51688069,1935192236.14,6.86,33.19,2.4654,6.0539
002179,2026-06-16,584.84767563,580.27974273,593.52674814,575.25501654,34777713,1331516017.37,3.14,-1.22,1.6588,-0.2095
002179,2026-06-17,574.79822325,591.09051726,611.34168645,567.9463239,55289469,2148807038.8,7.48,10.81,2.6372,1.863
002179,2026-06-18,593.22221928,620.93434554,628.09077375,586.52258436,76630764,3092710142.03,7.03,29.84,3.6552,5.0489
002230,2026-06-12,561.6211372,550.57955659,564.07482178,548.53481944,72321924,2943754768.96,2.79,-5.45,3.3034,-0.9806
002230,2026-06-15,559.03113681,565.43797988,569.39113837,559.03113681,49322247,2039871206.17,1.88,14.86,2.2529,2.6987
002230,2026-06-16,565.02903245,562.71166368,566.66482217,556.98639966,36357613,1498105599.65,1.71,-2.73,1.6607,-0.4822
002230,2026-06-17,562.57534787,566.93745379,571.84482295,553.16955698,43108291,1782809795.43,3.32,4.23,1.9691,0.751
002230,2026-06-18,563.39324273,580.84166641,594.3369316,558.21324195,66372710,2825097516.36,6.37,13.9,3.0317,2.4525
002236,2026-06-12,791.75035889,788.78314955,794.71756823,782.35419598,35202352,561258570.8,1.58,5.44,1.4722,0.6944
002236,2026-06-15,791.255824,797.19024268,798.67384735,784.33233554,39583949,634145780.99,1.82,8.41,1.6555,1.0658
002236,2026-06-16,797.19024268,811.53175449,817.96070806,790.76128911,42515749,690951129.57,3.41,14.34,1.7781,1.799
002236,2026-06-17,805.10280092,806.58640559,823.89512674,799.16838224,31026268,508170279.48,3.05,-4.95,1.2976,-0.6094
002236,2026-06-18,806.0918707,804.60826603,813.50989405,796.69570779,29778591,485763551.18,2.08,-1.98,1.2454,-0.2452
002241,2026-06-12,555.0953142,554.6132514,572.449575,554.37222,109539584,2552378637.61,3.3,6.99,3.485,1.2764
002241,2026-06-15,559.4338794,567.8699784,568.834104,557.0235654,74091236,1733183361.3,2.13,13.26,2.3572,2.3903
002241,2026-06-16,562.3262562,562.808319,569.0751354,561.8441934,70480468,1651436432.15,1.27,-5.06,2.2423,-0.8913
002241,2026-06-17,557.0235654,570.7623552,577.5112344,556.0594398,82782798,1960428006.06,3.81,7.95,2.6337,1.4133
002241,2026-06-18,566.42379,576.5471088,581.1267054,562.808319,92402895,2208779060.64,3.21,5.78,2.9398,1.0135
002252,2026-06-12,121.46210364,124.44276876,124.44276876,117.23949472,204227782,991462886.24,5.93,2.98,3.1,2.454
002252,2026-06-15,122.9524362,122.45565868,125.4363238,121.21371488,111082765,550309084.98,3.39,-1.99,1.6861,-1.5968
002252,2026-06-16,121.95888116,118.97821604,122.45565868,118.48143852,64434097,309276387.61,3.25,-3.48,0.9781,-2.8398
002252,2026-06-17,118.72982728,116.49432844,118.97821604,116.49432844,54961250,259125990.23,2.09,-2.48,0.8343,-2.0877
002252,2026-06-18,115.99755092,115.5007734,117.984661,115.25238464,50155785,234733216.17,2.35,-0.99,0.7613,-0.8529
002304,2026-06-12,218.049192,217.039705,223.8032679,217.039705,8849367,386640690.54,3.09,-1.82,0.5874,-0.8303
002304,2026-06-15,217.4434998,217.49397415,219.81579425,215.2226284,6405595,275458501.53,2.12,0.45,0.4252,0.2093
002304,2026-06-16,217.039705,216.030218,218.30156375,212.9008083,6478598,276058452.41,2.48,-1.46,0.4301,-0.673
002304,2026-06-17,216.030218,212.3960648,217.5444485,210.5789882,6168008,259805007.11,3.22,-3.63,0.4095,-1.6822
002304,2026-06-18,211.73989825,207.09625805,211.99227,205.6325019,6653551,274355885.02,2.99,-5.3,0.4417,-2.4952
688111,2026-06-12,307.40794,312.06297452,313.38043712,305.47566152,19686974,695757804.57,2.56,3.16,0.354,1.0236
688111,2026-06-15,311.70359538,306.76162428,315.20790216,305.86308408,20091293,690750637.65,2.99,-5.3,0.3613,-1.6988
688111,2026-06-16,305.77323006,303.61673358,306.94133232,302.26892328,13123395,443405585.68,1.52,-3.14,0.236,-1.0252
688111,2026-06-17,303.07760946,299.39359464,305.41381398,298.94432454,12605151,421166964.9,2.13,-4.22,0.2267,-1.3909
688111,2026-06-18,297.4168062,291.48644088,298.94432454,291.21687882,23277461,760051300.85,2.58,-7.91,0.4186,-2.6411
002352,2026-06-12,131.11710318,131.04082796,132.3375067,130.23993815,24177507,832008769.19,1.6,0.11,0.5069,0.0874
002352,2026-06-15,132.7188828,128.10423199,132.87143324,127.57030545,45708576,1547405801.38,4.05,-2.94,0.9582,-2.241
002352,2026-06-16,127.7609935,123.79468206,127.7609935,123.1844803,44411547,1448876840.89,3.57,-4.31,0.9311,-3.3641
002352,2026-06-17,123.41330596,122.8031042,124.17605816,122.45986571,17666975,569878450.83,1.39,-0.99,0.3704,-0.801
002352,2026-06-18,122.57427854,120.32415955,122.57427854,119.59954496,26112541,824019273.39,2.42,-2.48,0.5474,-2.0186
002371,2026-06-12,4301.58816381,4308.04516281,4397.15174901,4230.49660482,15348001,10273824816.66,4.05,191.71,2.1191,4.6573
002371,2026-06-15,4324.8979302,4405.09385778,4440.21993234,4132.47936,12564025,8419209358.38,7.14,97.05,1.7348,2.2527
002371,2026-06-16,4390.75932,4340.33015781,4403.0276181,4263.94385964,8676840,5816489199.76,3.16,-64.76,1.198,-1.4702
002371,2026-06-17,4264.13756961,4547.14783578,4552.184295,4242.248343,11347940,7737166593.57,7.14,206.82,1.5668,4.765
002371,2026-06-18,4552.05515502,4655.75455896,4738.66242612,4543.7901963,10461144,7528527762.34,4.29,108.61,1.4444,2.3885
688256,2026-06-12,348.3236097,359.25639453,364.84991235,348.3236097,114603142,4833825913.55,4.76,11.78,4.245,3.3902
688256,2026-06-15,381.376215,394.85150793,395.19050901,357.81563994,138062461,6233341593.84,10.4,35.6,5.1139,9.908
688256,2026-06-16,390.35974362,395.7837609,406.801296,379.6812096,137621197,6403432159.12,6.87,0.93,5.0976,0.2361
688256,2026-06-17,386.54598147,404.2587879,404.85203979,380.35921176,116577485,5387546013.66,6.19,8.48,4.3181,2.1413
688256,2026-06-18,399.76702359,373.91819124,399.76702359,366.54491775,162678365,7295143711.74,8.22,-30.34,6.0257,-7.5052
002415,2026-06-12,737.03117675,736.78753008,747.26433689,733.86377004,66250098,2013463745.09,1.83,6.33,0.7323,0.8672
002415,2026-06-15,745.5588102,748.23892357,755.304677,739.46764345,54637729,1675104137.32,2.15,11.45,0.604,1.5542
002415,2026-06-16,749.94445026,784.5422774,794.04449753,745.5588102,105785466,3343731925.22,6.48,36.3,1.1694,4.8518
002415,2026-06-17,776.01464395,788.44062412,800.86660429,772.3599439,80575640,2607765210.69,3.63,3.9,0.8907,0.4969
002415,2026-06-18,781.37487069,786.9787441,797.69919758,766.26877715,82463307,2639932965.66,3.99,-1.46,0.9116,-0.1854
002422,2026-06-12,277.82990271,273.57703009,279.22308512,266.02451492,29593801,1098564792.98,4.73,-5.65,2.2789,-2.0221
002422,2026-06-15,273.57703009,267.56434811,273.57703009,265.65788797,16398983,599491101.23,2.89,-6.01,1.2628,-2.1978
002422,2026-06-16,267.27104655,263.971404,268.15095123,262.13826925,11360922,408867359.04,2.25,-3.59,0.8749,-1.3428
002422,2026-06-17,263.89807861,261.18503918,266.53779265,259.93850755,12380760,441994495.55,2.5,-2.79,0.9534,-1.0556
002422,2026-06-18,259.79185677,263.38480088,274.82356172,253.55919862,23207691,839146034.88,8.14,2.2,1.7871,0.8422
002459,2026-06-12,24.24061895,24.02345775,24.6477962,23.7791514,108324751,967722424.33,3.6,-0.14,3.2768,-0.5618
002459,2026-06-15,23.887732,23.6162805,23.91487715,23.2362484,70742484,613395341.63,2.82,-0.41,2.14,-1.6949
002459,2026-06-16,23.3991193,23.58913535,23.7248611,23.15481295,52152918,451255296.92,2.41,-0.03,1.5776,-0.1149
002459,2026-06-17,23.58913535,22.99194205,23.7791514,22.82907115,55379670,471420919.15,4.03,-0.6,1.6752,-2.5316
002459,2026-06-18,23.10052265,22.61190995,23.10052265,22.44903905,49643635,414730673.01,2.83,-0.38,1.5017,-1.6529
002460,2026-06-12,981.42748728,1005.88189536,1024.82346,976.48006368,82247986,5831443932.16,4.89,17.25,6.7905,1.7444
002460,2026-06-15,1018.4624868,1008.14357472,1030.4776584,989.34336504,79151067,5634440400.73,4.09,2.26,6.5348,0.2248
002460,2026-06-16,996.69382296,1009.9811892,1024.54075008,975.91464384,63531170,4508865220.52,4.82,1.84,5.2452,0.1823
002460,2026-06-17,1012.1015136,1008.14357472,1038.67624608,1000.65176184,58544009,4212762689.53,3.76,-1.84,4.8335,-0.1819
002460,2026-06-18,996.552468,980.43800256,1012.94964336,972.80483472,62665923,4382565824.09,3.98,-27.71,5.1738,-2.7482
002463,2026-06-12,428.5454004,407.518488,438.114924,406.8675,73944273,9596955079.36,7.56,-5.57,3.8456,-1.3474
002463,2026-06-15,418.25979,435.3807744,436.16196,397.8187668,99418986,12861198025.68,9.41,27.86,5.1705,6.8371
002463,2026-06-16,436.812948,457.7747616,470.827071,436.2921576,110149555,15332666433.54,7.93,22.39,5.7286,5.1435
002463,2026-06-17,449.18172,477.011457,487.915506,446.252274,99154170,14460550533.78,9.1,19.24,5.1567,4.2022
002463,2026-06-18,475.22124,481.405626,486.1578384,464.8379814,83679015,12271729868.41,4.47,4.39,4.3519,0.9212
002466,2026-06-12,513.091984,525.709,533.44743648,505.9423416,99033398,6140893985.5,5.36,12.62,6.7108,2.459
002466,2026-06-15,529.83055856,535.97083968,540.59707888,520.2416264,93016786,5857256517.46,3.87,10.26,6.3031,1.952
002466,2026-06-16,531.09226016,538.24190256,546.73736,521.503328,79503432,5056334245.43,4.71,2.27,5.3874,0.4237
002466,2026-06-17,542.44757456,538.66246976,553.63466208,534.9614784,70765374,4567795652.54,3.47,0.42,4.7953,0.0781
002466,2026-06-18,528.40063008,523.01736992,539.08303696,518.22290384,74690833,4675288344.02,3.87,-15.65,5.0613,-2.9044
002475,2026-06-12,2292.4969968,2208.00012864,2326.78056216,2205.9223368,137189604,8987153482.99,5.4,-28.4,1.8873,-1.2697
002475,2026-06-15,2250.94116,2360.0252316,2367.99010032,2216.311296,160091391,10715165049.8,6.87,152.03,2.2023,6.8852
002475,2026-06-16,2360.0252316,2329.20465264,2379.0716568,2301.1544628,159415022,10757497506.49,3.3,-30.82,2.193,-1.3059
002475,2026-06-17,2301.1544628,2331.28244448,2343.05659824,2271.7190784,151118249,10067605182.6,3.06,2.08,2.0789,0.0892
002475,2026-06-18,2320.200888,2421.66638952,2450.75547528,2299.76926824,228771532,15855359539.57,6.48,90.38,3.1471,3.877
603019,2026-06-12,340.332951,336.84761355,342.26013759,336.232554,34984022,2890628598.8,1.81,3.2,2.3917,0.9586
603019,2026-06-15,341.39905422,350.37892365,350.50193556,338.61078426,40445131,3412062212.84,3.53,13.53,2.7651,4.017
603019,2026-06-16,351.4040229,346.36053459,351.69105069,343.53126066,36332320,3073132874.83,2.33,-4.02,2.4839,-1.1469
603019,2026-06-17,342.3831495,354.72534447,354.93036432,341.9731098,44197185,3778277239.51,3.74,8.36,3.0216,2.4151
603019,2026-06-18,354.72534447,363.62320596,367.55958708,352.634142,56308517,4957579970.59,4.21,8.9,3.8496,2.5084
002594,2026-06-12,283.2325571,288.5884564,289.15555162,281.18471325,38535178,3497028504.68,2.82,5.67,1.1052,2.0045
002594,2026-06-15,288.61996169,286.13104378,289.5336151,284.8078216,31297908,2847656616.85,1.64,-2.46,0.8977,-0.8515
002594,2026-06-16,284.65029515,282.41341956,285.1228745,281.9723455,33601868,3017362612.74,1.1,-3.72,0.9637,-1.2993
002594,2026-06-17,280.397081,275.57677163,281.3422397,274.096023,49526711,4335318667.7,2.57,-6.84,1.4205,-2.4208
002594,2026-06-18,274.096023,277.65612077,281.43675557,271.19753632,43578976,3820166909.92,3.72,2.08,1.2499,0.7545
600372,2026-06-12,32.99834106,32.7542103,33.52729104,32.59145646,195283508,1585005842.99,2.82,-0.49,1.7757,-1.4688
600372,2026-06-15,32.7542103,32.79489876,32.79489876,32.22526032,198457349,1587970766.85,1.74,0.04,1.8045,0.1242
600372,2026-06-16,32.79489876,32.06250648,33.1610949,31.98112956,203426388,1620649958.84,3.6,-0.73,1.8497,-2.2333
600372,2026-06-17,31.98112956,32.22526032,32.30663724,31.45217958,175417816,1377595552.76,2.66,0.16,1.595,0.5076
600372,2026-06-18,31.98112956,31.08598344,33.1610949,30.96391806,234559304,1839141722.68,6.82,-1.14,2.1328,-3.5354
600489,2026-06-12,221.7767715,223.96330305,230.7311388,218.75727555,105695967,2278888793.3,5.57,9.06,2.1805,4.2151
600489,2026-06-15,233.12591145,235.1042019,238.8525417,231.25174155,105506310,2379255435.17,3.39,11.14,2.1766,4.9744
600489,2026-06-16,234.2712375,234.4794786,237.91545675,230.83525935,63340500,1428110116.36,3.01,-0.62,1.3067,-0.2657
600489,2026-06-17,237.29073345,236.3536485,237.91545675,231.87646485,47528384,1071243201.59,2.58,1.87,0.9805,0.7993
600489,2026-06-18,233.230032,228.2322456,237.1866129,224.900388,73473357,1629847220.2,5.2,-8.12,1.5158,-3.4361
002648,2026-06-12,309.1865264,320.59856128,324.71220176,302.41892432,79304092,1887107370.69,7.29,14.6,2.3557,4.7702
002648,2026-06-15,318.34269392,308.78843216,318.475392,301.49003776,84489485,1957715940.36,5.3,-11.81,2.5097,-3.6838
002648,2026-06-16,305.205584,296.31481264,305.205584,295.65132224,66256157,1495605454.07,3.09,-12.47,1.9681,-4.0395
002648,2026-06-17,291.80307792,297.2436992,299.8976608,289.01641824,45742262,1018597557.32,3.67,0.93,1.3588,0.3135
002648,2026-06-18,297.37639728,287.2913432,298.83607616,284.77007968,53071153,1156837287.31,4.73,-9.95,1.5765,-3.3482
002709,2026-06-12,709.8711372,725.06179528,739.23000522,699.35452776,123356371,6079916284.79,5.63,17.24,8.1747,2.435
002709,2026-06-15,730.3201,716.00582604,734.84808462,709.43294514,108918745,5357028594.93,3.51,-9.06,7.2179,-1.249
002709,2026-06-16,720.8259387,763.62269656,769.0270653,707.97230494,141688473,7209801101.09,8.53,47.62,9.3895,6.6503
002709,2026-06-17,755.8813035,771.9483457,779.68973876,752.37576702,114858578,6019294291.51,3.58,8.33,7.6115,1.0903
002709,2026-06-18,766.836105,753.83640722,786.5547477,746.97139828,106371650,5551427731.51,5.13,-18.11,7.0491,-2.3463
002714,2026-06-12,686.9167099,699.7637787,705.58510675,677.48214375,60076458,2079726298.91,4.1,14.05,1.5809,2.0492
002714,2026-06-15,702.574075,708.1946676,715.22040835,694.74539245,45504114,1599396709.56,2.93,8.43,1.1974,1.2048
002714,2026-06-16,703.7784877,703.57775225,707.99393215,696.9534824,35360617,1236118075.19,1.56,-4.62,0.9305,-0.6519
002714,2026-06-17,701.57039775,695.7490697,702.574075,686.31450355,38401114,1323382954.06,2.31,-7.83,1.0105,-1.1127
002714,2026-06-18,697.7564242,675.07331835,701.16892685,672.8652284,62314525,2112886716.0,4.07,-20.68,1.6398,-2.9717
601800,2026-06-12,16.94414592,17.30620032,17.66825472,16.87173504,893429203,2133300057.59,4.76,0.58,2.8527,3.4632
601800,2026-06-15,17.52343296,17.45102208,17.7406656,17.23378944,664610615,1604426644.79,2.93,0.14,2.1221,0.8368
601800,2026-06-16,17.3786112,17.88548736,18.17513088,17.23378944,957075412,2359463187.4,5.39,0.43,3.056,2.4896
601800,2026-06-17,17.66825472,17.3786112,17.7406656,17.30620032,634471271,1531766170.88,2.43,-0.51,2.0259,-2.834
601800,2026-06-18,17.30620032,17.59584384,18.03030912,17.23378944,698867569,1700635999.09,4.58,0.22,2.2315,1.25
002916,2026-06-12,927.54069343,900.4673535,952.88190907,895.86417388,10836060,4232943783.61,6.39,7.93,1.6299,0.8879
002916,2026-06-15,918.16824008,948.6346454,952.26498809,908.84324219,13449302,5315463313.71,4.82,48.17,2.023,5.3491
002916,2026-06-16,946.736427,958.31555924,981.45009599,941.18413818,15811643,6413131556.52,4.24,9.68,2.3784,1.0205
002916,2026-06-17,960.973065,1054.15186071,1054.15186071,960.973065,12034547,5194632556.2,9.72,95.84,1.8102,10.0005
002916,2026-06-18,1081.984488,1076.7643874,1089.102807,994.191887,19527859,8582813681.93,9.0,22.61,2.9374,2.1451
002920,2026-06-12,92.43077216,92.67591835,94.9675023,91.03450473,9192202,800095003.13,4.32,1.57,1.5407,1.7197
002920,2026-06-15,93.2621375,95.20198996,95.88413588,93.25147897,7450957,663864445.04,2.84,2.53,1.2489,2.7257
002920,2026-06-16,95.64964822,94.46655139,95.64964822,93.95494195,6347320,562348639.27,1.78,-0.74,1.0639,-0.7725
002920,2026-06-17,93.28345456,94.0082346,95.3938435,93.0489669,7449237,658095622.58,2.48,-0.46,1.2486,-0.4852
002920,2026-06-18,93.18752779,93.52860075,94.1148199,92.06838214,7308620,638983478.3,2.18,-0.48,1.225,-0.5102
002938,2026-06-12,42.31050314,42.95430264,43.76549001,42.31050314,66967423,2233814307.78,3.34,-0.59,2.2397,-1.3601
002938,2026-06-15,41.25467196,40.97140018,41.5894477,40.71388038,80481244,2567457163.06,2.04,-1.98,2.6917,-4.6163
002938,2026-06-16,40.91989622,40.26322073,41.11303607,40.12158484,48980769,1537497024.46,2.42,-0.71,1.6382,-1.7285
002938,2026-06-17,39.92844499,40.4306086,40.4306086,39.5292893,55561914,1726299968.6,2.24,0.17,1.8583,0.4157
002938,2026-06-18,40.35335266,39.5292893,40.45636058,39.19451356,44971449,1388367779.61,3.12,-0.9,1.5041,-2.2293
003816,2026-06-12,3.397616,3.475424,3.514328,3.384648,145240577,388044422.9,3.83,0.09,0.8136,2.682
003816,2026-06-15,3.50136,3.50136,3.5662,3.449488,127521579,344678164.01,3.36,0.03,0.7143,0.7463
003816,2026-06-16,3.50136,3.462456,3.514328,3.449488,77705656,208020898.02,1.85,-0.04,0.4353,-1.1111
003816,2026-06-17,3.488392,3.5662,3.592136,3.449488,175369940,475601802.48,4.12,0.1,0.9823,2.9963
003816,2026-06-18,3.527296,3.462456,3.540264,3.449488,125715245,337736132.1,2.55,-0.1,0.7042,-2.9091
300014,2026-06-12,1023.65335982,1063.48566494,1081.18891166,1019.7807746,74161603,4250386243.95,6.04,47.39,3.5106,4.6642
300014,2026-06-15,1077.8695529,1083.77063514,1085.61472334,1060.71953264,50082796,2918974713.08,2.34,20.28,2.3708,1.9074
300014,2026-06-16,1229.26919412,1233.32618816,1244.759535,1177.81913334,166540828,10995385011.06,6.18,149.56,7.8836,13.7996
300014,2026-06-17,1226.318653,1245.49717028,1249.92298196,1214.3320797,136264025,9117769314.74,2.89,12.17,6.4504,0.9868
300014,2026-06-18,1228.71596766,1229.26919412,1268.7326816,1210.45949448,107657113,7197441086.95,4.68,-16.23,5.0962,-1.3029
300015,2026-06-12,553.302456,557.2546164,563.182857,543.422055,95584037,805776620.53,3.57,3.29,1.2015,0.5945
300015,2026-06-15,557.2546164,556.595923,563.8415504,552.6437626,67742389,573133322.68,2.01,-0.66,0.8515,-0.1182
300015,2026-06-16,554.6198428,545.3981352,555.2785362,543.422055,69006984,572373912.41,2.13,-11.2,0.8674,-2.0118
300015,2026-06-17,546.0568286,546.715522,547.3742154,539.4698946,59577069,491279086.47,1.45,1.32,0.7489,0.2415
300015,2026-06-18,544.0807484,544.7394418,551.9850692,541.4459748,65866790,546071579.94,1.93,-1.98,0.828,-0.3614
300033,2026-06-12,2604.527184,2756.81229384,2807.97264924,2569.9773336,27203329,5553820426.85,9.28,191.62,6.205,7.47
300033,2026-06-15,2724.12282,2826.84218292,2957.46719424,2724.12282,26488348,5683864747.51,8.46,70.03,6.0419,2.5402
300033,2026-06-16,2790.56484,2905.11088248,2931.4219224,2788.70446344,19914602,4323990084.24,5.05,78.27,4.5425,2.7688
300033,2026-06-17,2896.73918796,2888.2346094,2923.84753212,2874.2817852,11091614,2413413426.99,1.71,-16.88,2.53,-0.5809
300033,2026-06-18,2888.8990296,2852.88745476,2910.160476,2824.84892232,13292193,2864367724.99,2.95,-35.35,3.0319,-1.2238
300059,2026-06-12,1431.95863008,1473.713856,1492.54464416,1422.13387104,473692838,8477080468.67,4.95,52.4,3.5474,3.6866
300059,2026-06-15,1473.713856,1546.58081888,1594.88588416,1469.6202064,625621860,11816607398.4,8.5,72.87,4.6851,4.9444
300059,2026-06-16,1531.0249504,1565.41160704,1593.24842432,1530.20622048,458080240,8749339270.17,4.08,18.83,3.4305,1.2176
300059,2026-06-17,1558.86176768,1558.86176768,1576.055096,1544.12462912,274920909,5225743454.71,2.04,-6.55,2.0588,-0.4184
300059,2026-06-18,1551.4931984,1522.8376512,1565.41160704,1517.10654176,329684950,6180621532.27,3.1,-36.02,2.4689,-2.3109
300122,2026-06-12,82.33555908,82.33555908,83.06831891,81.00326848,27367232,337340862.32,2.51,0.0,1.935,0.0
300122,2026-06-15,82.46878814,82.33555908,83.53462062,81.33634113,18653289,230485908.28,2.67,0.0,1.3189,0.0
300122,2026-06-16,82.33555908,83.13493344,85.13336934,81.73602831,23003549,288329870.56,4.13,0.8,1.6265,0.9709
300122,2026-06-17,83.13493344,84.00092233,85.59967105,82.93508985,24123812,305901624.17,3.21,0.87,1.7057,1.0417
300122,2026-06-18,83.9343078,81.33634113,84.53383857,81.2697266,25433451,315120478.08,3.89,-2.66,1.7983,-3.1721
300124,2026-06-12,1744.185483,1685.46038904,1773.29706804,1685.46038904,51081997,3505782742.01,5.06,-51.45,2.1193,-2.962
300124,2026-06-15,1731.637386,1739.1662442,1750.96145538,1706.79215394,34189360,2362496635.81,2.62,53.71,1.4185,3.1864
300124,2026-06-16,1739.1662442,1762.75666656,1812.19616874,1732.13930988,33373825,2359469907.36,4.6,23.59,1.3846,1.3564
300124,2026-06-17,1740.4210539,1750.4595315,1751.96530314,1711.05850692,30740616,2115825445.06,2.32,-12.3,1.2754,-0.6976
300124,2026-06-18,1746.19317852,1786.34708892,1815.96059784,1737.9114345,39018773,2763086830.08,4.46,35.89,1.6188,2.0502
300251,2026-06-12,304.7622771,310.52804991,315.7447015,300.91842856,66877956,754437968.24,4.91,8.79,2.4097,2.9117
300251,2026-06-15,312.17541357,317.39206516,318.4903076,310.80261052,39933398,459011553.91,2.48,6.86,1.4389,2.2104
300251,2026-06-16,316.56838333,319.58855004,320.68679248,312.9990954,33075837,383225952.33,2.42,2.2,1.1918,0.692
300251,2026-06-17,319.86311065,311.35173174,319.86311065,309.15524686,32256683,367094952.26,3.35,-8.24,1.1622,-2.5773
300251,2026-06-18,312.17541357,310.80261052,313.82277723,306.95876198,29608050,335247567.35,2.2,-0.55,1.0668,-0.1764
300274,2026-06-12,1477.35986096,1468.27934872,1549.609154,1443.80144616,86318510,13089457560.65,7.3,19.84,5.4373,1.3697
300274,2026-06-15,1490.388422,1471.6351902,1495.42218422,1445.38066568,56545841,8386309659.0,3.41,3.36,3.5619,0.2286
300274,2026-06-16,1484.56505002,1505.09490378,1547.93123326,1459.59364136,70120677,10759046887.69,6.0,33.46,4.417,2.2736
300274,2026-06-17,1480.5183,1472.1286963,1503.41698304,1448.9339096,60496780,8995881851.44,3.62,-32.97,3.8108,-2.1903
300274,2026-06-18,1462.35727552,1450.71053156,1497.10010496,1433.6352205,61195652,9044250822.33,4.31,-21.42,3.8548,-1.4549
300308,2026-06-12,7805.267262,7587.353709,7848.1896285,7449.87006738,34685070,40003007250.09,5.37,165.09,3.125,2.2242
300308,2026-06-15,7759.043175,8221.284045,8221.284045,7409.060802,34223742,40751494524.45,10.7,633.93,3.0834,8.3551
300308,2026-06-16,8188.26684,8241.68867769,8410.67073288,8138.47689486,23282186,29091725555.52,3.31,20.4,2.0976,0.2482
300308,2026-06-17,8109.025548,8426.71709451,8426.84916333,8056.52819205,21756242,27272022889.13,4.49,185.03,1.9601,2.245
300308,2026-06-18,8386.37007,9032.71487508,9036.8090085,8377.98369993,28551616,38176552698.72,7.82,606.0,2.5724,7.1914
300316,2026-06-12,485.0756148,455.83552784,502.9875886,447.41205908,42536686,2080463330.63,11.9,-11.13,3.4539,-2.3844
300316,2026-06-15,456.5132782,504.9240182,510.733307,449.2516672,50932379,2563012246.63,13.49,49.09,4.1356,10.7689
300316,2026-06-16,505.79541152,500.47023012,511.99198624,494.7577628,32628446,1692998463.14,3.41,-4.45,2.6494,-0.8821
300316,2026-06-17,492.91815468,502.21301676,504.9240182,485.17243628,35153313,1803562036.64,3.95,1.74,2.8544,0.3482
300316,2026-06-18,498.82426496,521.77095572,538.8115362,496.6941924,48109094,2586509458.54,8.39,19.56,3.9064,3.8944
300347,2026-06-12,511.40019259,511.27179686,516.79281325,492.91120747,29174145,1152697929.91,4.69,1.54,5.1501,0.3023
300347,2026-06-15,506.90634204,505.8791762,510.62981821,491.88404163,25584023,1002389977.15,3.67,-5.39,4.5164,-1.0547
300347,2026-06-16,503.18286587,505.36559328,511.40019259,494.3235605,19207502,752322271.84,3.38,-0.51,3.3907,-0.1015
300347,2026-06-17,505.75078047,516.02243887,520.0027065,496.76307937,18215331,726233980.28,4.6,10.66,3.2156,2.1087
300347,2026-06-18,513.58292,515.12366876,524.88174424,504.5952189,19355143,777067732.41,3.93,-0.9,3.4168,-0.1742
